3.587010415924372225e-02	1.690663483560905511e-01	8.333876252952014630e-04	9.179954020345169885e-02	4.933918912310326921e-02	5.164914361076053395e-02	6.190691236410162529e-02	4.033141145657737764e-02	3.890313593657400426e-02	2.677370235225980458e-02
1.146770991608794255e-01	9.090829002967401595e-02	7.493301950365537090e-02	1.636901951747242734e-01	1.704730611366988280e-01	8.595416509948047845e-02	2.059480835662648723e-01	7.546173417023852026e-02	2.269888469427434885e-02	9.112160705637829816e-02
2.331203254962415858e-02	2.694087783082528900e-02	1.681585025421372670e-02	6.764019376029206665e-02	1.248462180153075800e-02	7.307183343709800069e-04	7.528560550151854047e-02	2.309037515963659887e-02	5.447127244413548647e-02	4.588903104292815088e-02
1.071299487764852676e-01	1.253205554576831138e-01	9.773773436213590488e-07	6.144656613300217285e-02	6.288119000697976746e-02	4.789889905773411088e-02	1.178480440023883385e-01	7.545966743571379254e-02	4.928420506562700143e-02	1.208061774787395383e-02
8.805471670483941415e-02	7.169866787635707089e-03	4.732238777965477178e-02	5.845192944070620039e-02	1.501590564127559257e-01	3.818477629615131541e-02	1.549867977882567020e-02	1.541232598803967679e-01	2.641657962449921529e-02	4.894327771351918849e-02
2.908158921435390325e-03	1.303153716930597894e-01	4.847182599942986142e-03	9.470968636746622191e-03	9.678944631311275915e-02	1.221213606653344906e-02	1.782087762957287602e-01	1.266014679433261902e-01	8.201053537376268299e-02	1.096795363348369301e-01
1.741391933136004488e-01	7.881098151922040496e-02	2.931674627883511589e-02	1.475641233826495702e-01	4.836444801394790272e-02	6.433817049245879605e-02	8.741655160520669932e-02	9.942800015758235244e-02	2.458528069629567145e-02	4.778335649226289790e-03
1.026937289369126011e-01	1.326716141215220357e-01	3.332487498399926227e-03	3.645184401937230558e-03	7.482495258764335078e-02	7.204578352967495880e-02	9.751525370741916110e-02	2.137970883655252244e-02	1.230692513488200468e-01	9.217545508061146531e-02
8.838502883217022599e-02	5.034998358867670554e-02	9.136574843282171260e-03	2.762767578651439276e-05	1.569081489624336578e-01	9.647260616277811285e-02	3.690309804180071096e-02	4.684399266486564267e-02	8.784819274248224785e-02	9.277741651837800906e-04
6.728175178277978619e-02	1.540244915778942458e-01	8.151322985078190975e-02	7.579497937613580150e-02	7.447426357456175816e-02	1.978158212090158101e-05	1.250606834872245998e-01	5.045937377474881552e-02	8.908809525335986690e-03	6.054190910653065721e-02
5.548557029872701329e-02	1.329008234340635919e-01	4.774020375897483626e-02	3.677066102839863376e-02	6.259779684227305407e-02	8.113610880616101140e-02	3.059565582328052646e-02	2.881206949571592929e-02	1.884600020947011789e-01	9.478732236660485089e-02
6.487142338218658544e-02	1.139131118788755948e-01	6.664515141390206510e-02	3.206575864442810092e-02	1.079163651599653636e-04	3.918368359507598542e-02	4.575535404840383458e-02	3.638071119838531126e-02	1.100502752174165565e-04	4.895717594048833166e-02
1.585350661949609941e-01	1.680055941063691993e-01	4.527892173540668322e-03	6.548808549316266492e-02	6.875877579089977043e-02	9.260403705094813476e-02	1.813094000869634181e-01	8.069862111748447864e-03	2.222259698166711150e-01	1.483470250322208028e-01
7.309366881361220591e-02	7.871823263600108422e-02	8.777894416236168423e-03	1.052513740240832406e-02	4.542891051169878347e-02	7.083774041692848800e-02	1.208926254937566225e-01	5.429426912384824333e-02	2.603990656534586612e-01	4.924419695235923711e-02
6.875095956097919403e-02	2.974582059700638104e-02	2.758921181745862053e-02	1.188045634991585775e-02	3.356249773981070939e-02	7.043990105214310848e-02	1.066402519840484037e-01	6.390338095195596813e-02	2.583635681741935364e-01	9.228962489192951701e-02
3.504358409096016563e-02	1.089759423658631793e-01	2.798597392095722100e-02	1.206606532484204471e-02	1.463584734371092561e-03	1.019434453838809623e-01	1.069796404044470739e-01	1.070123588152410848e-01	4.520167184608961386e-02	7.366505729312125550e-02
8.288908304976853880e-02	8.130347394781431425e-02	4.005815611718467895e-01	2.010561186153978774e-01	1.363324756132373583e-01	8.739229099499812303e-02	1.321060307193419950e-02	1.003593534089139011e-01	7.631566227158574633e-02	8.657344992625168670e-03
3.129733568091367935e-01	1.825190286969521902e-01	3.038518303535920340e-01	3.993592958308587182e-01	1.484157734035695952e-01	1.154371197640638447e-01	1.980613991087101511e-01	1.312735308960353564e-01	5.059525669496592881e-01	4.999334236269095921e-05
8.811124213432507124e-02	9.850848788981951543e-02	1.155207621405545670e-01	7.406417018157934740e-02	2.639588201174308466e-02	2.313354038342753393e-04	5.251419117965113598e-02	6.400881102099736410e-03	5.319684083429966626e-02	4.661088317668422160e-02
2.332005655873349223e-02	1.044895148766084858e-01	3.330057715265965362e-02	7.757221803463144882e-02	8.233466530474616019e-02	1.143120280870871253e-01	5.910612235499961530e-03	1.071770844631190628e-01	1.607876942646765256e-02	1.128243898705692388e-01
2.742540261291288584e-01	7.225391567041185292e-02	2.708479227206548323e-01	4.017301454229426537e-06	3.222066484758374649e-01	4.527584150513077055e-01	2.639184282352344812e-01	2.502657097604255032e-01	8.255806187881640015e-03	1.735606933570841837e-01
