8.917265750391355564e-03	6.655873100111051044e-02	6.660633252750911004e-02	1.107807963090611386e-01	4.547188495842234210e-03	9.176407604456918166e-02	1.078366487977712364e-03	3.189566079939328176e-03	5.114376073765510749e-04	6.342748306306139616e-02
1.295991140479327841e-01	5.330099101063760780e-02	1.103312226545649782e-01	7.172250748000261189e-02	5.148078080172379528e-02	1.479647687435530455e-02	7.945717444411862229e-02	5.160166552783825716e-02	1.197445365271263213e-03	6.536847893630850885e-03
3.128229251601341576e-02	4.056498506221747208e-02	8.316289443682521598e-02	2.810771477999062309e-02	3.311258739996520567e-02	3.960612510607358638e-02	5.847057445939420756e-02	9.557551376426935696e-03	2.611901998875832548e-03	3.857476872841423578e-03
1.853393514025166236e-02	2.630660433027602260e-02	6.740716835148573283e-02	7.024562263586198174e-02	5.931208100519708842e-02	1.467686169486579761e-01	7.075453042932044537e-06	6.436273022703806190e-02	4.863783096025809521e-02	6.328162887613991716e-05
5.342782674692418687e-02	1.711412249495738135e-03	1.153722337840148715e-01	4.918536253194500350e-03	3.942944470034184801e-02	2.204565386366127630e-02	6.024821938508996728e-03	1.052944048453848536e-01	1.025132951385993169e-01	7.529007666233752949e-02
2.410131551669598970e-02	3.216058370990003412e-02	1.104460188754798206e-01	3.342953021941007675e-04	1.114796037828049563e-01	1.857770039809856499e-01	1.434577146370129008e-01	4.502287331521104274e-02	9.822966383415305397e-03	4.302939977677119367e-03
1.007125481724678445e-01	3.845104926762703268e-02	3.325017619885135833e-02	3.262843119985498613e-02	1.398560079297928027e-01	7.223699284058482384e-02	3.173045606712038779e-04	1.183846142115659028e-01	2.613056337395298218e-02	1.648647944317271213e-02
2.800277223409459657e-02	7.282150211909466098e-02	1.226422672548233873e-02	1.180600321425230928e-02	3.020319305789037276e-02	1.483198127208669725e-01	7.542589124080366358e-02	1.973386756594052230e-02	3.670831316635287528e-02	1.265213877292786261e-02
1.659315955280720178e-01	5.092804570216489385e-02	5.484519173985290957e-02	7.428995117237795209e-02	1.395122152205735024e-02	7.705291263028510307e-02	5.732305751868529281e-02	7.466416726315603172e-03	1.070642382799075476e-01	1.108071101001243813e-01
2.569277971654724060e-02	7.409724573198540887e-02	9.900324162414184115e-02	9.207519233123466484e-02	7.759163523571302457e-02	3.783130907788976455e-02	7.466917643002247799e-03	6.498516898498095558e-04	2.554086903009155848e-02	2.801973864556991933e-02
2.168782022049380075e-04	8.997253199469396057e-02	3.262178152253534386e-02	6.370685806348769242e-02	3.534769836573184963e-03	1.182769243475154108e-01	9.457390729880828240e-02	3.252485766120215976e-02	8.511160336203733856e-02	5.947749815990919370e-02
2.795022689716639488e-02	8.384929181804023912e-02	2.428592963158709636e-02	5.901531447239641293e-02	7.320201825813348051e-02	1.013081703104049512e-02	1.007180803969265522e-02	3.828783418911214844e-03	4.613973139744659280e-02	1.697781471199775669e-02
1.075620365163709822e-03	1.245504793703388624e-01	9.560696716054026267e-02	5.647816962734186069e-02	2.765797723606698913e-02	2.296769358208699541e-01	1.478320002108406139e-01	5.174550995331068937e-02	5.622925322139964849e-02	1.131220472040707879e-02
2.799191380939996046e-02	5.726342165041231613e-02	6.817250965656032613e-02	2.165128614102608193e-02	7.779570902512444874e-02	2.583046476599105690e-01	1.358496163982161609e-01	7.410696753564390005e-02	6.505335258383457275e-02	2.946156985682502755e-02
4.724131606172954356e-02	1.216299783912780236e-01	1.384183104038149426e-01	9.867066867997322313e-03	7.866422261758039547e-02	2.059885964830135141e-01	1.906372295225960967e-01	8.339502014395359930e-02	1.077036140861383495e-01	5.134072159355927006e-02
1.044546159805961335e-04	5.637447534841234092e-02	4.385450570555408240e-02	4.611493644603812531e-02	8.133722004109843196e-02	1.135198570548606317e-01	7.892568197471480640e-02	3.228850703079088474e-02	9.357957577021621537e-03	5.481581130979760325e-02
1.468733237135545211e-01	4.762789239481336062e-02	1.316501897287680745e-01	2.597906711213600617e-01	3.854548449020693268e-01	3.161406131050003426e-02	8.145276042543893313e-02	2.437412965221448236e-01	1.549411720137681969e-01	1.421830013061705089e-01
1.568560319145598236e-01	3.550348874705136493e-01	1.281889737527115714e-01	1.591690930353848732e-01	2.032010244744043015e-01	3.407545116967888865e-01	5.461502930904324135e-03	5.444266272331496070e-01	1.390444966666606885e-01	2.167672373776848849e-01
3.497312885968826418e-02	9.494071128242302648e-02	5.818882772664995401e-02	6.635810878961143078e-02	1.118903906971451812e-01	1.132033832127718985e-02	3.158664387529458439e-02	3.765863296160511936e-02	6.755797892430488727e-02	1.443822699578289036e-02
5.400852211711789502e-02	5.459093721351440318e-03	3.586097044190839078e-02	9.626689997828785650e-02	4.840668401366309557e-04	7.161872841653324842e-03	9.706553723915885279e-02	2.382614294293129015e-02	7.545046146748195237e-02	5.993749860172291333e-02
5.277364262038205522e-01	6.576704508455198661e-02	6.641013370790652386e-04	1.099076673498867035e-01	3.915643408726613428e-01	2.201471986208114115e-02	3.619157029181988561e-01	4.080708056234051695e-02	1.871613691545446490e-01	1.959257186784914839e-01
