"PCLZ117","PCLZ118","PCLZ119","PCLZ121","PCLZ122","PCLZ123","PCLZ124","PCLZ126","PCLZ127","PCLZ130","PCLZ131","PCLZ132","PCLZ133","PCLZ134","PCLZ135","PCLZ136","PCLZ137","PCLZ138","PCLZ139","PCLZ140","PCLZ141","PCLZ142","PCLZ143","PCLZ144","PCLZ145","PCLZ147","PCLZ148","PCLZ81","PCLZ82","PCLZ83","PCLZ84","PCLZ85","PCLZ87","PCLZ88","PCLZ89","PCLZ90","PCLZ92","PCLZ94","PCLZ95","PCLZ96","PCLZ97","PCLZ98","PCLZ100","PCLZ101","PCLZ102","PCLZ103","PCLZ104","PCLZ105","PCLZ106","PCLZ108","PCLZ109","PCLZ110","PCLZ111","PCLZ112","PCLZ113","PCLZ114","PCLZ115","PCLZ116"
"hsa-miR-190a-5p",-2.68889465827039,0.418084811646735,0.668808956790459,-0.112444261095036,-0.545305729346594,-0.014570308757049,-1.80934573745152,-0.0994978889414615,-0.752007555923495,-0.231607617824515,-0.128837779748142,1.52409679871732,1.08038109023915,0.903637030756934,1.99572178075123,-0.316653003848565,0.970089529673021,0.614979376789745,0.36480617858535,0.776057619790148,-0.542275457367423,1.04573761236396,0.371354164917564,1.15472697261183,0.345288578318474,-0.0757415257229186,0.941397959629913,-1.78845418336608,-3.29617759780587,-2.24929121542939,-2.71350667006389,-2.71862166135944,-3.98341668308395,-0.200292852351101,1.0481587316029,1.95340381745882,1.49916505058182,-0.287477066157578,0.330190406713571,0.307777006507555,1.50173341045545,0.882062103244999,0.633733857098569,1.21052940834003,0.865233817947179,-0.0329189308435934,-0.124915373113417,0.217861516916917,0.867258852086248,-0.665244313467309,-0.535200957380364,-0.424882151931011,0.682286651714456,-0.517838037138617,-0.856400348203119,0.0482592601421966,0.391331761237475,0.818193677203496
"hsa-miR-190b-5p",-0.00193052021518986,0.335808430109657,0.0354690175770459,0.0148217481906826,-0.300265345661801,-0.644295706257219,0.121196701243031,0.256562607741046,-0.953455132676438,0.466385031784389,0.254775201038161,0.0502245083869271,0.452767511963663,0.0677355698041518,0.240174089698654,-0.605435653622273,0.476738117748089,0.20987400113194,-0.443406064864464,0.406680656472751,0.177980953279311,0.52278874024216,-0.0159807117268464,0.00177278368452504,-0.471547375650439,0.354374735495969,-0.172857781968095,-0.587644359746833,-0.172701608214054,0.419944474142214,-0.762696743471123,-0.287383997157021,-0.713489620598023,-0.0945278379372923,0.604500435536018,0.228864822311555,0.431348547603374,0.362833786611487,-0.0899442178894086,-0.100593686406025,0.0838677241975948,-0.0739455948908208,-0.0960680306738842,0.808475532325309,0.159082033504581,0.178419105558754,0.106839871099478,0.277388405242551,-0.01393938987571,0.0374207283043716,-0.366195937858063,0.0208151998219443,0.0681831997350369,0.212690527677897,0.414741426388506,-0.846206101668963,0.115264757253643,-0.289596223449213
"hsa-miR-191-3p",0.313874346373052,0.588714222896845,-0.372842738283289,0.336474050560827,0.0991792528554691,0.0921616909976062,0.366841835755223,0.245616103651956,0.091715385352129,0.696825582249445,0.0941114417121011,-0.0268999570825929,0.744814570260664,-0.516964890340386,-0.805487782061765,0.0458265832199197,-0.493098958743067,-0.35324014679264,-0.167838558812132,0.139785962601961,-0.0830602043667707,0.186946732838902,-0.0689510344882467,-0.870103718772848,0.182816016335457,0.539170441384026,-0.181351316960175,-0.0112676028488512,0.88646483383764,0.180579927168548,0.531328438474965,0.377010210108785,0.343775881029416,-0.101631836682284,0.294983117678742,-0.504454238996837,-0.234107090751843,0.230811778663012,-0.674208519176813,0.121209596982962,-0.370238495263138,-0.147642024539757,-0.273447732443267,-0.334483652454304,-0.425287007043928,-0.0380707458925698,-0.0370863307637195,-0.186187142229296,-0.0388904655393574,0.233957973315668,0.493087668891308,-0.0277641652107097,0.0658020495875114,-0.00727964253757582,-0.649890086028256,0.266562870202565,-0.0614914556680272,-0.0584767285073692
"hsa-miR-191-5p",0.482330782344485,0.0632445835808397,0.0424647673744068,0.0762698100033334,0.329914769170724,0.144871736361982,-0.224879791194917,0.231292520263265,0.254344901341151,0.240300369439864,-0.48391680450383,-0.23617016158199,0.45785772289679,-0.0854250943609366,-0.0951942673702456,0.180787290253799,-0.246812286416978,-0.00707518363141155,-0.295814015373055,-0.332208780875871,-0.131071580764438,-0.222638419368453,-0.502577151182137,-0.510462330945426,0.289572949451822,-0.00424820224402344,0.069861183269225,0.16564104022027,0.109853031965218,0.12065459560507,0.439411683889035,0.208507050033558,0.658966038981632,0.256455965376432,0.084207590011114,-0.0765331200302117,-0.182262072557221,-0.139773655362802,-0.27538857115702,-0.528848305629923,-0.30673698774095,0.218168934921463,0.0120469336410391,-0.368593849774597,-0.011471801551906,0.205379986762395,0.0441723871445539,-0.0226542504225106,-0.377999071899779,0.200738144052972,0.35240264709196,-0.238405663249564,-0.2138663724684,0.204619973440021,0.126738763325083,-0.155195006384538,-0.118024549524854,0.0307687017566239
"hsa-miR-192-3p",-0.256481113295158,0.375824303491746,-0.101758031536277,-0.798489147144942,0.592853261022222,-0.62378593370983,0.947309279672301,-0.889022926902027,0.285657515659271,0.436489119378497,-0.126637217081612,0.233736510094331,-0.159523386810449,0.117994349935894,1.11460503818883,0.572682961811915,0.698885750123727,-0.697244581994217,0.439290544871933,-1.12396464963808,-0.382312502721838,-0.447283158210307,-0.517181072478395,0.26522313232605,-0.233002031532745,-0.214295845694368,0.559088407284644,0.503541484626216,-0.770967752158391,0.425828185131885,-1.2913328626533,-0.164463756460478,-0.0664353624867365,-0.511010257785992,-0.211926839497683,0.0887961902143605,0.442185613174859,-0.28450943160719,-0.239254927239344,-0.360142644957665,-0.169032044825245,0.390727938919702,0.178718342351037,-0.102275759206097,0.448057636714241,0.0493750434797944,-0.152094282959589,-0.139050613463288,-0.0742706285413223,0.224298062487007,-0.264505862094144,0.951058127907784,-1.90991600674106,0.416130985154036,0.189853957748263,0.0867202268815361,0.312283078160883,-0.30239326215993
"hsa-miR-192-5p",-0.934082791871411,0.221757023037953,0.358056679715792,-0.425667643863739,-0.0607742186950982,-0.00792617859437561,-0.320483031583901,-0.203228773221485,-0.289468895160452,-0.119821611660973,-0.171967906327171,0.392634068839155,-0.215380917796465,0.16991251240282,0.792011523560402,0.223515351736648,0.741071039873855,-0.117815469845124,0.285702018592046,0.136709584368741,-0.161307440293591,0.13111465715862,0.00148108265837371,0.262301474808561,-0.157730412352935,0.354939690177847,0.737611547868677,-0.671125979198155,-0.983983664395861,-0.513273079093153,-0.926690867794682,-1.21200355359673,-0.99834689367772,-0.154970032209731,-0.0258777183748575,0.622454764502724,0.373601093798993,-0.283143342958652,0.204581665507192,-0.0773914744697494,0.634165958985755,0.360357969857139,0.292164748363538,0.304041869206834,0.374823533396832,-0.0290662999051668,0.111704528641312,0.445095306506517,0.424037451652658,-0.121439388144755,-0.157819538165476,-0.207772238586898,-0.188838922100765,-0.059345798938679,-0.2024404822054,-0.0965011702882081,0.273259307040603,-0.0178174074772925
"hsa-miR-193a-3p",-1.32642203886757,-1.00343568558799,0.645295300050075,0.487634030456724,-0.562597235680237,0.334291783786606,-0.168279622289378,0.536887004177279,0.719579956291667,0.703678802102876,0.295019178296888,0.671474045602841,-0.181911609882112,-0.0574297197645459,1.2025665536316,-0.159751251935311,0.455037578636418,-0.402631722514336,-0.097608777702604,0.209010827007572,1.83419196814298,-0.629474522608412,0.474847808790123,0.560644271920482,-0.567024019329219,-0.254105412420282,0.461741560950036,-0.948619232683784,0.0990203618304908,1.09393348287248,-0.245449458354307,-0.820095104306855,-0.759415440421742,-0.0593451841413981,0.642794865196571,0.328412677096603,0.677495578583741,-0.881700597421228,0.048348406800546,0.193025135611972,-0.729391108188181,-0.0810095285199406,0.120139045177026,0.161117889260952,-0.455871057759445,-0.445458416959528,-0.257486077978541,-0.25267487122463,1.06064859612414,-0.359725057667479,-0.167777354231553,0.0431549161116818,0.530267089811243,-0.920949739606558,0.580500819598522,-1.9364158717207,0.249013762214851,-1.38261407402002
"hsa-miR-193a-5p",1.31835907789215,0.407990955860128,0.901339715413738,-0.103518699152323,0.10044537901309,0.316707423778926,-0.0241744283612622,0.804068901139529,0.720955111371412,0.488310197712356,-0.873413098631318,-0.0502980397543445,1.75057254843717,0.431233725724369,-0.91833549546648,0.13915184174926,-0.796080758277625,0.861707502546852,-0.223896944116384,0.39378386994971,-0.936373958236287,0.0449152842744262,-0.564946774945408,-0.66216766241029,-0.378664945886849,-0.326021436887736,0.219670381559482,0.0101627728123199,0.285248174329105,0.0534636756096573,1.4575651483104,0.49825928753144,0.668824919456833,0.757155075127661,0.448410543407846,-0.185883554138969,-0.0242997970625515,0.617706210161565,-0.557014943685833,-0.480258578906718,-0.653409998435424,-0.0157808550169777,0.310510311347315,-0.867720506352739,-0.454949908417537,-0.0334175342517444,-0.648534637546591,-0.415474393308673,-1.4723073579604,-0.148673195182575,-0.0823675204886961,0.00497747513050112,-0.519479925295335,1.07458219509227,0.151212549850042,-0.619819683032274,-0.325567641379437,-0.156496731631831
"hsa-miR-193b-3p",0.962306249823285,0.441542488408264,0.173233569931637,-0.378810124374401,-0.0397860678225842,-0.873241581792762,0.124348996441603,0.0388343698242022,-0.19166339468919,-0.178855958988196,-0.122572736671851,-0.347675550479906,0.24155454957574,-1.07359736887611,-1.0179344647589,-0.966649851555196,-0.28293898079151,0.906824934848691,0.730009278311227,0.670344740892462,1.06443746731734,1.22391533532,0.555641362900468,-0.0584443050345255,0.53154291418161,0.323929560089918,-0.272043751866979,1.00903112424392,0.310557901724505,-0.382234160309296,0.7151868327772,0.566467696020386,-1.48583767728385,0.81314070540281,-0.0659770891656189,-0.724322575178798,-0.355825322914447,0.140966132967467,0.276765897754742,0.844256577914382,-0.181323877248395,-1.73785963833861,-0.248431140784998,-0.482148572294772,-0.819289099667319,0.445163367063246,-0.19744382464544,-0.0718861904811101,0.457241049205051,-1.33734358503304,-0.349698644169861,-0.056059400018803,-0.0433120051149375,0.569940917213181,-0.030773551654563,-0.259883504147502,0.561537413655514,0.491263756508355
"hsa-miR-194-3p",0.729604791003118,-0.0913385667841114,0.607810715268795,-0.0902047078760668,-0.52700319933444,-0.675099913216402,0.130959726218374,0.718778280690487,-0.375054163683423,0.828647246013841,-0.210149786354685,-0.10764068652047,1.78480248354641,-0.205343660153463,-0.271210290548013,0.143784165056246,0.293044170015124,-0.0953630251484704,-0.45215142730373,-2.24212423706997,0.153049833310535,-0.575640838782979,0.0518318044602814,-1.20068169772949,0.51725418933841,0.187007332451362,0.10027058710639,-0.17736109890279,1.20062661967692,0.48543866388525,1.32632967225222,-0.131917163410294,0.355037184822966,-0.177499336218809,0.201918812070202,-0.444566038083394,-0.0779839818111706,0.551193706135106,-0.227850079685814,-0.0664778054341647,0.0699582665399649,-0.517471048128017,-0.15362343488677,-0.469848388706096,0.188904189593861,-0.0126020383489554,0.108752897182846,0.77826948971303,-0.598416358163007,-0.166790418639706,0.472268920469662,-0.531930742863416,-0.676364672144696,-0.375267337890482,0.767269044977941,0.0808915300581393,0.74087528031678,-0.512276141409226
"hsa-miR-194-5p",-0.486517054205226,-0.14962720018447,-0.191400082474481,-0.00526138192506134,0.17954444787191,-0.218600264644842,0.141263297393544,-0.152690438361001,0.218897567317557,-0.120181602083087,-0.019070958959097,-0.0713221956528849,-0.561131632006703,-0.179736887669706,0.745517022905577,0.517157853727049,0.761678996969238,-0.215180457679758,0.261239451219194,-0.13614594336303,0.234034850847679,-0.679848334165587,-0.377315672236233,0.217219342472261,0.0809345148595695,0.29282975190752,1.12107258619171,-0.285776264598906,-0.590145990954055,-0.293299303038483,-0.303652274571474,-1.05548269448199,-0.320383229945375,-0.014613011135614,-0.833433179253802,0.502495632153476,0.172941903140587,-0.355214680557306,0.192257245737237,-0.478204145202567,0.33732945073058,0.284351696818112,-0.433266345891324,0.390574921981424,0.162931207624816,0.234232739439783,-0.026286697969478,0.166859021254982,0.412739492737419,0.0433907640115309,-0.162905317777329,0.00647149402649139,-0.0710575471547318,0.248207458733333,-0.000480837807018387,-0.284016645431638,0.0528592524220036,0.0172934641444805
"hsa-miR-195-5p",-0.647798144944394,-0.048123656499329,-0.829016010411177,0.00624906853333619,0.29487216974942,-0.27546215628522,0.37502373878668,0.0696294029401501,0.290540191609782,0.117465824851993,0.0203956289546716,0.299676278187492,-0.702024505310318,-0.140505510172052,0.203427852151542,-0.589916031551032,0.175929945534147,0.120360866284318,0.715806710321204,0.366544562460136,0.386596569849221,-0.0885892097678718,0.517005832659729,0.746601863196808,-0.353216309998631,-0.339787571806728,0.0760602435099165,-0.285735176299654,-0.912311076038517,0.000966250962012111,-0.0372120159656307,-0.64165119545244,-0.452832589054192,0.521390209791436,0.110593622578162,-0.0642268012613029,0.299290383350488,0.0529064616270061,-0.191974017763724,0.266457438533587,0.813472108816726,0.208544407066489,-0.38692881877565,0.726338381437454,-0.266031990107066,-0.00196585982823669,-0.0847864095385997,-0.487502025970358,0.365391747845579,0.256040679020033,-0.378822411463982,0.110446711180873,0.559539583927432,-0.608605365315215,-0.063391589912254,0.329985376870799,0.115816044927423,0.184030714594129
"hsa-miR-196a-5p",-0.610270882293628,1.88642269268438,0.653098336743731,-0.475615087518595,-0.24637137607909,1.07056476901091,0.449119884025713,-0.0021806227688474,-1.51114951041461,2.36485706149193,-1.75352817552895,0.335291534156336,-2.85151188597004,-0.66968819939276,-1.58701936659466,1.31390952307581,1.02891413763731,-0.346294194909064,1.64661557426016,-1.43205194193683,-1.34905136454418,0.709239665877173,-0.0923649565518277,0.4812746618226,-1.03465139011797,0.637577017183962,0.274194464986959,-1.19208659003066,0.200618963189946,0.653378813174133,1.71327254283843,0.645491216940317,-0.990847816631469,-1.29459339249517,0.0987283669458575,0.977529213009333,1.06469550024042,-0.492506162880605,1.00818820381276,1.08743741056523,1.4362521017858,0.0637891225725147,-0.934985015796115,0.393405277575187,0.679666836263852,-0.348068428223422,0.900621720542293,-0.308552656933389,-0.137421515987098,1.28056857847662,-0.29975053970775,-0.485660889916194,-2.68348555244477,-2.48404551153573,1.67000015724789,-0.525298521559481,0.422952910939805,0.113489031857451
"hsa-miR-196b-5p",-0.191729774664131,-0.259031933677524,-0.255562104434811,0.196819841693615,-0.621098049431202,0.219881533710478,-0.185136882062931,0.22928350279494,-0.126350352250066,0.184903766593614,0.361767749985148,-0.502470481187451,-0.133507574019044,0.101337609502086,1.01405651891994,0.163987732529151,0.626535452133159,-0.0192980427905239,-0.0485721982203129,-7.4963725638727e-05,-0.760457802634509,-0.0871840469628481,-0.32774542468466,0.611685808781026,0.0741065209052468,0.235033876882662,-0.299683582870086,0.249493211388794,-0.156376249088567,0.234565795578626,-0.894658372501925,-0.446838876872945,-1.17213576494416,0.877080143643035,-0.400352717516363,0.550213650424194,0.785493650690663,-0.0679087490220443,-0.460396787500527,0.250193497563557,-0.00396971041677137,0.552586372250552,0.139380142389766,0.495314576350857,0.0875555952842381,-0.289253542677218,0.235231970080346,-0.0932561025295763,-0.219680162972769,-0.00790504473896759,-0.601450880267284,-0.133936469127848,-0.356659287712866,0.609941040604093,-0.169861844564115,0.0374278966599168,0.137314181326287,0.135361886364287
"hsa-miR-197-3p",0.906279083991381,0.413804203823186,0.66432475914174,0.00713051908617027,-0.250666834846225,0.0453434093497556,-0.0505697596754782,0.120319626553658,0.471451636724679,0.553618355767637,-0.270296276189243,-0.652937226943752,0.788737476750376,-0.459269939366382,-0.619392081814863,0.0864361301976461,-0.303537737405481,0.0720090217491174,-0.187405686313751,0.0425137599166563,-0.257378768593477,-0.177755541768567,0.15744948030888,-0.442574916198257,0.377675796573585,0.0669282093194524,-0.474022974840592,0.146929281402439,0.241994328036454,0.351291139967133,0.663944207820068,0.916300016405498,0.459045893200453,0.321854812527779,0.405857227942989,-0.378024131112167,-0.159284178560126,0.188771019265459,-0.514855905307793,-0.121936974420378,-0.571776152453363,-0.355539974727998,0.0376910500641985,-0.515704802760565,0.0808714085655345,0.064956672554944,-0.153784103421264,-0.368657540017893,-0.567967705860071,-0.110844129669478,0.400993876798401,-0.299339903738741,-0.640940620041596,0.348414789886605,0.439371685528532,-0.407911549940333,-0.0879008958882506,0.105573753263221
"hsa-miR-1976",0.984394472440988,-0.25663995118359,0.437364302605715,-0.186192190600071,0.875862260933189,0.258584858005149,-0.993067230190033,-0.0334750548483485,0.679562410748041,1.11310718719785,-1.07094633995457,-0.418196989131595,-0.684370367353211,-0.355019768184926,-0.407211874893688,1.25998107867652,0.722385170232559,-0.197467804105684,-1.74687153248236,0.529963095657199,0.244835694180811,1.1211475827212,-0.605159034635877,-0.792246502241178,1.32256111670762,0.53274294761346,1.07537080255177,0.00181174736095772,0.668164017383133,0.535686012509152,0.163146878136468,-0.817803639861632,0.710497814146156,0.233292981178235,0.0719117447246275,-0.0504512692616498,-1.14184148856278,-0.538971492676588,0.41317836991801,-1.39560930732611,0.148434504287668,-0.269929542186037,1.08870197650059,-0.527079714359592,0.464240294037948,0.532214059613049,-0.695356764129585,0.0315841974598465,0.442426032663878,-1.18859044132212,0.874552889934864,0.517593385983712,-0.676234991264598,0.410311347283034,-1.92213367694456,-1.0059761122841,0.433463765864089,-1.95056183709162
"hsa-miR-199a-5p",-0.608189541628941,-0.924665221569263,-0.180501258964255,0.461655420838931,0.247494007538708,-0.706854546873516,0.815396483486523,0.26209174540747,0.0365261643011588,-0.551931382853535,1.66156284465844,0.0319661545117887,0.347215021032049,-0.778086282815682,-0.872636809489687,-0.251654486902491,-1.20907469204547,-0.542981215995796,-0.149970583884345,-0.0479485009735919,0.513425185929075,0.199771081051847,0.486852857957836,0.0119879601417924,-0.359924749101011,0.0964836326700735,-0.0950208819406172,0.53955388752561,-0.21299263502227,-0.579952998583578,0.241078851139321,0.267296399194727,0.296547053261481,-0.083192391466207,-0.0943010519776874,-0.796411252493974,0.0246716444932942,0.620924614659787,-0.266611329792165,0.112986130357604,0.148268205956908,0.368148258778924,-0.439122375660047,0.178042305379139,0.00521137094601325,0.285267096812576,0.00926264267842643,0.0546457954895812,0.611536534325111,0.37950595517191,0.419101966176365,0.278463404825047,1.14412930175875,-0.315801397034962,-0.0821368996475919,0.814676768218014,-0.866560465820057,0.37825642801731
"hsa-miR-199b-3p",-0.178613577482909,-0.113284220065696,-0.00534097122831011,0.211473254651382,-0.249242363404672,-0.232011268464804,0.691781481411864,0.280014808416418,-0.646510348854848,-0.403623466179109,0.898672459739031,0.641016720815944,0.0374931471459022,-0.0552693667109755,-0.331515689053651,-0.674291698340884,-0.566130607431776,-0.255274055234874,-0.456923119651683,-0.0996609456398981,-0.109036167232674,0.304044482828261,0.877110840582034,0.310439765450524,-0.60649064666215,-0.269939581088433,-0.119803527532038,0.176760935633213,-0.462038282279416,-0.150755310109703,-0.101563584151977,0.0643605672647179,-0.102026455359044,-0.0130528750179901,-0.234782437750515,-0.210524275797815,0.47746161323505,0.591830574460076,0.0236578257326024,0.442530471262085,0.0937763776592126,0.329619249145044,-0.0974561974219587,0.239854764705296,0.398279689813321,0.0026745529157049,-0.238829379769581,0.18875667836749,0.505701589314384,0.00983883397433293,-0.191753368664935,0.13746934988236,0.868698288281818,-0.577493800766356,-0.220783083438934,0.896533831420562,-0.187606869662938,0.666794000208034
"hsa-miR-199b-5p",-0.752406276693547,0.79317681176063,0.2539892435995,-0.0120224490765815,-0.58082794864282,-0.104260460033557,-0.013176683734365,-0.0312614634528327,-0.631381336877834,0.378467624806676,-0.0390475192283349,0.309868402400382,1.62557022597765,0.694797284745636,0.135892040400779,-0.575500512935358,0.311450421648001,0.464260693286414,-0.325287455482755,0.542174812914884,-0.38883031044544,0.685943459492949,0.784878363219241,0.557436234775817,-0.717908045473547,0.13384629268147,-0.0759548444026199,-0.453632813381728,-1.19544354614746,0.0267498367187024,-0.543276377316909,-0.421574580325851,-1.30176818029084,-0.0952799147460981,-0.619124786856303,0.0512437337673646,1.14323050926123,0.378876097648014,0.316537225507205,0.467764254398228,-0.0185805469507192,-0.302498789300215,-0.146835139824637,0.339286522616021,0.425413581260892,-0.499438760485007,-0.103983455478574,0.377975798624882,0.559434659179427,-0.163032265055582,-0.262957328462637,0.0193926657989915,-0.033752643394167,0.442638004058434,0.230367688984448,-0.220167832156682,0.380003980996909,-0.368379446257197
"hsa-miR-19a-3p",-3.49670014538134,0.661686854677698,-0.512734650042859,-0.0969771649736256,0.154259472661621,0.0725584813299443,-1.79404663347746,-0.12796233606254,-0.770538652528816,-0.328410275753518,0.172842196694792,1.02583617266113,0.662793251826511,1.03899816260666,1.4698134929565,-0.143377709689838,1.31767318906271,0.505985781239709,0.252017837082372,0.776314229971004,-0.23221060587764,0.796888687944291,1.11621501428513,0.956584303086823,-0.159926225402916,-0.232318049447739,0.209763876512747,-2.13692684792566,-3.01920741790739,-2.27329662319106,-2.7541359466932,-2.25785448211004,-3.03159838915931,-0.100580258111695,-0.420867488719043,1.39939526476756,1.8415126173581,-0.12050246731889,0.553098378180816,0.661418106936922,1.38530621658282,1.03053236917997,0.447111731889392,1.20447919871804,0.849006652564245,-0.109997659488392,0.349532222658608,0.351640446713409,1.26962641634775,-0.21028593448716,-0.262201219291639,-0.182160386998267,0.342058058833143,-0.817637455158248,-0.625405217935222,0.195706531433492,0.572573816250336,0.702020002172832
"hsa-miR-19b-3p",-2.25757794807033,0.508662695952802,-0.491209499181533,-0.2593866970301,0.345999495550494,-0.118687770729537,-1.34604205346626,-0.12596170538725,-0.785372026928908,-0.289787498768666,0.0808440519084507,0.649724377159403,-0.290919993218201,0.784495662878378,1.21165040218826,-0.32188948978485,1.04689908290491,0.26295165520368,0.260774538861508,0.473053912554819,-0.209398595374333,0.695149961039718,0.785581571734069,0.990935127162762,-0.0979734340937468,-0.305900514625173,0.0672720557529437,-1.14884270166861,-2.17259410160276,-0.905099041007522,-1.90183915944093,-1.17178362296168,-1.94580643575003,-0.0125006120341282,-0.379108396292486,1.0170467692143,1.12061175925819,-0.0874995000942474,0.420267952011411,0.596513202715202,0.853730440386852,0.44050451376363,0.413661058599385,0.778094315451047,0.596874502365329,-0.130735565247484,0.200884218609145,0.175916835810449,0.642040430498963,-0.334531016734117,-0.391889926787215,-0.165524614872955,0.319653089671652,-0.538649792538649,-0.418150256146029,0.280371392951562,0.413318053552878,0.566373423764939
"hsa-miR-200a-3p",-1.28359428268152,0.909364892840641,0.246291479238885,-0.0971099450930407,0.0583392142832184,0.735168270654093,-0.323581809604253,-0.491494623002422,-0.240146284256022,0.603166553151168,-0.0119910816298681,0.247199797984733,0.457862451419025,0.0854165365452334,-1.19999043325607,-0.471518110171757,-0.460498462001316,0.0964468697801629,-0.0338189636940221,0.496855407983864,0.374894785289329,0.870370663245965,0.841174466553327,0.20557170163647,0.128848425520366,0.0964410757945036,0.198332810821353,-0.785444785488079,-0.720285648275047,-0.70715840344736,0.37780824962885,-0.351894853561056,-0.0290333354046655,0.411110355738442,0.572813657568847,-0.296740709919213,-0.27909381468538,0.378113300728517,-0.178592969708537,-0.440090929378961,0.982636533694289,-0.0940167015074559,-0.276381349328015,0.24223090103298,-0.511170413849455,-0.420344164213119,-0.170993170340587,-0.0966536060034333,0.325883068427164,-0.246295188547037,-0.140076261272949,0.0272342002608521,0.293699918311472,0.156474091665407,0.45657317089682,-0.404784801487403,0.425296900793728,-0.523981152641123
"hsa-miR-200b-3p",0.432609190300488,0.188146448917912,-0.873583426745414,0.164267996836007,0.23021478234499,0.264495682354257,0.215050596345101,-0.0777957531179655,-0.524020419973955,-0.0965532131005458,-0.508773269714387,0.218515496047726,0.15616278666101,0.391212743780358,-0.967713019286282,-0.381566221857596,-0.026190438784861,0.231572283007916,0.0330309969914509,0.27674182687681,-0.297048690985008,0.700449349957085,0.0702950922184883,-0.03939247751528,-0.15147352737523,0.682179470129996,-0.420842957200069,-0.0970914007044183,-0.23357349401125,0.272741532048784,0.726962869503514,0.239631599690038,0.0258294680751191,0.558389437163567,-0.271867018929172,-0.281769297383434,0.238519988874927,-0.269462860011904,0.0848886525184668,-0.284382500419157,0.240975879907716,-0.068465105675114,0.401936451243618,0.0998261261004011,0.00551754709317266,-0.314099008499487,-0.204407708175571,0.0241387772191471,-0.0450920945655682,0.23915843424331,0.27711892164028,-0.617144250801813,0.114461447588584,-0.105238858416242,0.136518898096904,0.184347434723307,0.0760106344280762,-0.384657539470009
"hsa-miR-200b-5p",-0.420230247706682,0.187338375837281,-0.0142279116549991,-0.0321179073225075,0.927036523198204,0.835166359096672,-0.2654986404188,-0.274133724011787,0.597178147682907,0.897437912712078,-1.54341613250512,-0.186648788175794,0.743862164701629,-0.0126942518669795,-1.36114335674137,-1.71443196522253,-0.46346346216425,0.732546308836935,-1.1056637083745,-1.01179123118058,0.661871969783197,0.0717657474680283,1.17383378068651,0.228249808158836,-0.119557930356016,-0.864637608748696,0.41536930719113,0.0162914639270921,1.07310061551943,0.845082435133772,0.616675720636762,0.714887601045651,0.573872572237773,0.505980285797674,0.332998126284698,-0.221764874091289,0.362850818950046,-0.31232358552735,-1.66590150045978,0.0677680041123134,-0.0343902693345988,-0.947199070738662,0.382606806530547,0.684789383932282,-1.06204579235047,0.220110169846657,-0.56071484721267,0.543338798546582,-0.473920976522828,-0.229566327678636,0.147044154137099,0.347425788909904,-0.462444925736046,0.333066172276624,0.73563955944887,0.066869540746227,-0.333126297940766,0.582219436691625
"hsa-miR-200c-3p",0.642242939714442,0.152104416235452,-0.0396541267212837,-0.277248656102325,0.175989384199272,-0.18945858190338,0.122324407808593,0.0285691294357341,0.0462898552329057,0.281342936939582,-0.250650897439567,0.150926479275068,0.235133698772954,-0.0866083237414475,-0.633910372873393,-0.163352141533956,-0.62626804283602,0.172119859864213,-0.0373242322253013,0.175575324536305,0.120475684126422,0.356788941284919,0.0291688902999479,-0.339837853868384,0.41748719072871,0.184694428832896,-0.548030464144877,0.309332943028831,0.398796943932651,0.266148303052232,0.944599646264557,0.696287661809277,0.652843187279555,0.623084717836638,-0.246530777405862,-0.535890262375425,-0.617313907548561,0.0855361730880739,-0.192117157983167,-0.103544217142143,-0.394884135800171,-0.327637586849396,0.0455198496808999,-0.10172639305234,-0.28197254124546,-0.00083749632884042,-0.224689569178301,-0.319621203599999,-0.28887551478403,0.0863675813265892,0.189795635040808,-0.210593982574622,-0.147078147938355,-0.16771676990205,0.290218355091375,0.13786656882098,0.0917103719006888,-0.0539470890713881
"hsa-miR-202-5p",-1.76007827016743,0.588218529577659,-0.385222556245408,-0.539639644621038,-1.32019185729985,0.0589583984575423,-1.68948777796256,-0.182252997408447,1.01519635457416,-0.861811447686786,0.174667237196732,1.5032314742275,0.0166728752335186,-0.526462003439334,1.89139954075478,-0.614400905675553,0.239635559048155,0.302402233357116,0.407433731823555,1.19192269523492,-0.0331582682810134,-0.40377788789574,-0.105752019500053,0.392128257087562,0.362554880425751,-0.0589375946177082,0.252647789239406,-1.85802390593907,-2.05681727333061,-0.519026752127987,-0.955113848677498,-1.79929377717556,-0.68017542779853,-0.340160838972308,-0.319841642831601,2.1007459044001,1.72531425086015,0.108267891331429,0.215388184902115,0.837542753873596,0.425401476524907,-0.905152163762059,1.03739377597614,1.59139580151387,1.07339896234654,-0.349366823591623,0.0647501204721466,0.0113250252240282,1.05703683254397,0.203910496569202,0.101335262951468,0.405101933454475,-1.68259909680442,1.07994084089583,-1.86621115069821,-0.609951079111069,0.846781502550169,1.05689234395272
