1.895463618199199951e+00	2.259184035072864472e+00	2.746126090281190812e+00	2.262215883139875316e+00	2.404278666645593088e+00	2.265391318232146123e+00	2.460527229081090450e+00	2.261273774042183771e+00	2.526910600006218477e+00	2.341820026938988164e+00
1.378645718802794740e+00	1.183712886941677533e+00	1.557863272286784229e+00	1.529497585817456429e+00	1.463917696850721928e+00	1.625674230108339335e+00	1.306825638911954135e+00	1.454860022154297328e+00	1.363120728732265752e+00	1.446065733527164721e+00
1.661550889103392104e+00	1.709186820672327300e+00	1.411008557801527008e+00	1.299029965757187544e+00	1.559196551390191754e+00	1.537947617806343148e+00	1.860789547424902768e+00	1.485440163553998438e+00	1.464014515918445669e+00	1.568843488701731514e+00
1.474930925604913678e+00	8.795111800061407026e-01	8.092439702589372397e-01	1.159803325832849730e+00	1.047711181846441075e+00	1.032671752754782402e+00	1.089040295556199744e+00	1.085965022300223737e+00	8.794707329367226212e-01	8.178917654783546265e-01
1.092224302642976097e+00	1.215129905347639427e+00	9.364190983720452888e-01	1.352943094022474924e+00	1.209702556141148522e+00	1.296575613846255859e+00	1.122368691809984886e+00	9.294854224240979290e-01	1.172430987653103607e+00	1.140797610337630053e+00
7.405129038064909297e-01	7.878399510080610346e-01	7.947666028904950553e-01	7.516614977386774088e-01	8.227962153912857790e-01	1.089775322995276463e+00	4.850389040683912856e-01	1.071839269011972240e+00	9.990934299458985590e-01	6.079400215068897495e-01
2.397993012545814207e+00	3.023387622752801374e+00	3.146908020293288644e+00	2.905145096280116856e+00	2.785917161492758254e+00	2.862399322264012724e+00	2.699026905376057606e+00	2.762034102342066699e+00	2.879686658706658520e+00	2.522648700548367984e+00
6.511755080641903337e-01	9.166796374445203011e-01	1.267272709170998324e+00	8.909762183216459741e-01	1.131510798503203352e+00	9.027339155900757639e-01	8.930015980074987869e-01	1.241368536896781283e+00	1.273500356378403309e+00	9.830439935956841735e-01
5.855915370913237217e-01	7.492218269456483171e-01	6.572953048974511381e-01	4.700025081501115198e-01	6.756872689242676699e-01	4.154640415060027459e-01	7.132397832296082374e-01	6.762065940216704929e-01	7.621361108533512008e-01	6.623031627337863103e-01
1.744429756668722131e+00	2.052788517183377071e+00	2.062965087542441900e+00	2.021234071648783104e+00	2.271656788904106161e+00	2.282877839193972136e+00	2.131253577355666451e+00	2.162130641502969741e+00	2.103356469734597223e+00	1.734288244492850906e+00
1.380904039955169083e+00	1.573657071366415749e+00	1.488545443407859770e+00	1.376407181038321159e+00	1.155296175702604122e+00	1.417877197456167693e+00	1.420199372492426892e+00	1.307600979506221117e+00	1.942310323274452077e+00	1.313268538878898717e+00
6.967198681355574186e-01	6.776838671949111381e-01	6.156618242114142436e-01	8.190839888272852809e-01	4.910982558056588010e-01	5.174334697534099803e-01	7.350094489518110841e-01	3.516436579180113875e-01	4.099425080410055156e-01	4.341977114415319638e-01
1.038501924197245740e+00	1.167297321918057573e+00	1.068390451885698367e+00	1.043415532956163849e+00	1.113583536284683317e+00	1.220214684909461500e+00	1.014824886286812999e+00	1.065622462096382339e+00	1.109806639971814723e+00	9.398415498730806616e-01
9.856834155879211634e-01	1.090178556931269860e+00	1.198278387783930699e+00	1.361917428835842880e+00	1.162995744679978349e+00	1.378874681090363374e+00	1.283701639828174423e+00	8.908596128941062009e-01	1.166025027213748011e+00	1.492073381362633233e+00
2.923895044681488198e-01	4.383845977427451857e-01	2.379113507442908171e-01	6.032787147590609050e-02	2.983027880889693173e-01	1.170405205934468146e-01	1.374565966363631708e-01	4.086834008714473332e-01	3.259260761696897157e-01	1.471408168409747943e-05
4.919193953324590973e-01	4.350286827728392924e-01	4.156610325783568483e-01	6.240095435286273640e-01	5.273250079108724453e-01	5.124729033876594952e-01	5.265490193463246982e-01	3.559041423188906150e-01	3.382763654570802858e-01	5.431711926048690131e-01
2.554834177507966375e-01	2.128354671168578016e-01	3.421980131912345513e-01	2.548264057293962992e-01	1.595563134649929660e-01	2.632797915593935723e-01	3.696255309002123846e-01	1.397857668781931073e-01	3.476371140451849917e-01	2.740865415521085424e-01
